date,temp_max_c,temp_min_c,temp_mean_c,rainfall_mm,rain_mm,humidity_pct,wind_speed_mps,solar_radiation_mj,et0_mm,rainfall_8day,rainfall_16day,rainfall_30day,temp_8day_mean,temp_30day_mean,temp_8day_max,et0_8day_sum,et0_16day_sum,climatic_water_deficit_8day,aoi_id,latitude,longitude
2023-05-17,39.5,23.4,31.3,0.0,0.0,43,29.5,26.37,7.76,0.0,3.2,7.1,31.51,29.89,41.8,63.67,111.29,63.67,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-18,40.4,25.0,32.2,0.0,0.0,44,31.0,25.02,8.07,0.0,3.2,7.1,31.51,29.92,41.8,64.86,112.94,64.86,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-19,41.5,25.7,32.9,0.0,0.0,41,31.6,26.07,8.29,0.0,3.2,7.1,31.52,29.95,41.5,65.66,114.49,65.66,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-20,40.2,25.4,32.2,0.0,0.0,42,27.8,25.03,8.6,0.0,3.2,7.1,31.46,29.98,41.5,66.54,116.65,66.54,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-21,40.6,24.4,32.1,0.0,0.0,43,25.9,25.95,8.59,0.0,3.2,7.1,31.52,30.03,41.5,66.83,119.02,66.83,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-22,40.5,25.1,32.3,0.0,0.0,42,20.7,22.32,6.87,0.0,3.1,7.1,31.7,30.15,41.5,64.92,119.29,64.92,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-23,40.0,26.3,32.1,2.0,2.0,45,26.0,22.08,6.76,2.0,4.4,9.1,31.92,30.26,41.5,63.4,120.21,61.4,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-24,38.4,24.8,31.1,0.0,0.0,48,24.8,25.45,7.88,2.0,3.1,9.1,32.02,30.3,41.5,62.82,124.29,60.82,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-25,37.0,24.2,29.8,0.0,0.0,56,26.6,24.95,7.86,2.0,2.0,9.1,31.84,30.28,41.5,62.92,126.59,60.92,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-26,35.8,23.7,29.1,0.0,0.0,58,24.9,23.95,7.48,2.0,2.0,8.9,31.45,30.28,41.5,62.33,127.19,60.33,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-27,36.8,22.9,29.5,0.0,0.0,53,24.9,24.68,7.83,2.0,2.0,6.9,31.02,30.3,40.6,61.87,127.53,59.87,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-28,39.1,23.8,30.9,0.0,0.0,48,27.9,24.23,7.98,2.0,2.0,5.4,30.86,30.37,40.6,61.25,127.79,59.25,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-29,39.2,23.9,31.3,0.0,0.0,49,30.6,25.21,7.64,2.0,2.0,5.2,30.76,30.48,40.5,60.3,127.13,58.3,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-30,39.4,26.2,32.5,0.0,0.0,47,32.2,23.72,7.23,2.0,2.0,5.2,30.79,30.61,40.0,60.66,125.58,58.66,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-31,40.8,26.4,33.3,0.0,0.0,44,21.6,25.42,7.71,0.0,2.0,5.2,30.94,30.79,40.8,61.61,125.01,61.61,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-01,40.4,26.5,32.9,0.0,0.0,43,31.6,25.37,7.85,0.0,2.0,5.2,31.16,30.96,40.8,61.58,124.4,61.58,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-02,39.2,25.3,31.4,0.0,0.0,49,24.9,26.28,8.69,0.0,2.0,5.2,31.36,31.08,40.8,62.41,125.33,62.41,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-03,38.8,24.2,31.0,0.0,0.0,54,21.8,24.18,7.61,0.0,2.0,5.2,31.6,31.17,40.8,62.54,124.87,62.54,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-04,37.5,24.9,29.0,2.0,2.0,63,33.7,23.23,6.35,2.0,4.0,7.2,31.54,31.17,40.8,61.06,122.93,59.06,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-05,37.4,23.6,30.0,0.0,0.0,58,23.1,25.01,7.44,2.0,4.0,7.1,31.42,31.17,40.8,60.52,121.77,58.52,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-06,38.1,23.8,30.7,0.0,0.0,52,26.3,24.99,7.56,2.0,4.0,6.4,31.35,31.22,40.8,60.44,120.74,58.44,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-07,38.0,24.9,30.9,0.0,0.0,52,24.5,25.1,7.95,2.0,4.0,5.1,31.15,31.29,40.8,61.16,121.82,59.16,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-08,38.1,25.0,30.4,0.2,0.2,56,23.1,24.25,7.21,2.2,2.2,4.2,30.79,31.32,40.4,60.66,122.27,58.46,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-09,38.5,25.3,30.5,0.2,0.2,56,26.9,24.17,7.1,2.4,2.4,4.4,30.49,31.27,39.2,59.91,121.49,57.51,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-10,38.1,25.5,29.6,3.7,3.7,60,25.7,23.06,6.58,6.1,6.1,8.1,30.26,31.16,38.8,57.8,120.21,51.7,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-11,36.4,24.5,29.3,0.5,0.5,59,26.3,22.89,6.64,6.6,6.6,8.6,30.05,31.05,38.5,56.83,119.37,50.23,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-12,36.1,24.4,29.8,0.0,0.0,55,26.4,23.55,7.4,4.6,6.6,8.6,30.15,30.99,38.5,57.88,118.94,53.28,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-13,36.3,24.5,29.4,0.0,0.0,58,29.7,23.61,7.27,4.6,6.6,8.6,30.08,30.94,38.5,57.71,118.23,53.11,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-14,35.6,24.7,29.1,0.4,0.4,61,31.2,24.22,7.31,5.0,7.0,9.0,29.88,30.9,38.5,57.46,117.9,52.46,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-15,36.0,24.4,29.2,0.0,0.0,59,27.7,25.08,7.61,5.0,7.0,9.0,29.66,30.86,38.5,57.12,118.28,52.12,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-16,35.0,24.0,28.9,0.0,0.0,61,35.1,23.17,7.26,4.8,7.0,9.0,29.48,30.78,38.5,57.17,117.83,52.37,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-17,36.8,25.4,29.6,0.0,0.0,59,24.7,23.64,7.38,4.6,7.0,9.0,29.36,30.69,38.1,57.45,117.36,52.85,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-18,34.9,24.2,28.5,0.3,0.3,64,28.7,22.24,6.78,1.2,7.3,9.3,29.22,30.55,36.8,57.65,115.45,56.45,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-19,35.6,23.5,29.0,0.0,0.0,61,25.9,25.37,7.53,0.7,7.3,9.3,29.19,30.44,36.8,58.54,115.37,57.84,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-20,36.2,23.6,29.0,0.5,0.5,61,27.9,23.95,7.13,1.2,5.8,9.8,29.09,30.34,36.8,58.27,116.15,57.07,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-21,36.1,24.0,29.2,0.6,0.6,61,25.5,24.37,7.26,1.8,6.4,10.4,29.06,30.23,36.8,58.26,115.97,56.46,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-22,35.7,24.1,29.2,0.0,0.0,59,27.8,24.49,7.34,1.4,6.4,8.4,29.08,30.14,36.8,58.29,115.75,56.89,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-23,36.0,24.4,29.1,0.8,0.8,61,24.5,22.52,6.61,2.2,7.2,9.2,29.06,30.07,36.8,57.29,114.41,55.09,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-24,33.3,23.8,27.2,15.1,15.1,73,21.1,14.59,4.06,17.3,22.1,24.3,28.85,29.98,36.8,54.09,111.26,36.79,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-25,29.7,23.5,26.3,0.7,0.7,76,25.6,14.03,3.93,18.0,22.6,25.0,28.44,29.89,36.2,50.64,108.09,32.64,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-26,28.6,23.3,25.8,1.8,1.8,75,24.6,9.94,3.21,19.5,20.7,26.8,28.1,29.77,36.2,47.07,104.72,27.57,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-27,32.1,23.9,26.8,0.4,0.4,73,24.5,18.57,4.88,19.9,20.6,27.2,27.83,29.63,36.2,44.42,102.96,24.52,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-28,31.5,23.4,26.4,2.4,2.4,75,25.8,16.44,4.38,21.8,23.0,29.6,27.5,29.47,36.1,41.67,99.94,19.87,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-29,29.3,23.5,25.5,7.0,7.0,79,25.8,13.81,3.52,28.2,30.0,36.6,27.04,29.23,36.0,37.93,96.19,9.73,AOI_NLBC_PUNE,18.1132,74.4997
2023-06-30,30.8,23.4,26.0,5.9,5.9,77,30.2,18.22,4.53,34.1,35.5,42.5,26.64,28.99,36.0,35.12,93.41,1.02,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-01,31.0,23.1,26.2,1.6,1.6,75,31.4,20.53,4.91,34.9,37.1,44.1,26.28,28.77,33.3,33.42,90.71,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-02,31.1,23.5,26.8,2.1,2.1,73,26.0,20.15,5.02,21.9,39.2,46.2,26.22,28.61,32.1,34.38,88.47,12.48,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-03,32.6,23.9,27.2,3.5,3.5,73,19.1,20.25,5.1,24.7,42.7,49.7,26.34,28.49,32.6,35.55,86.19,10.85,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-04,31.3,23.9,26.5,3.8,3.8,79,27.8,17.3,4.18,26.7,46.2,51.5,26.42,28.4,32.6,36.52,83.59,9.82,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-05,31.6,23.2,26.2,13.5,13.5,79,23.5,18.28,4.24,39.8,59.7,65.0,26.35,28.28,32.6,35.88,80.3,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-06,28.7,23.2,25.1,17.7,17.7,83,27.2,12.43,3.15,55.1,76.9,82.7,26.19,28.09,32.6,34.65,76.32,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-07,29.3,23.8,25.8,6.8,6.8,79,29.7,17.7,4.11,54.9,83.1,89.5,26.22,27.92,32.6,35.24,73.17,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-08,29.8,23.8,26.2,1.6,1.6,75,30.5,21.07,5.06,50.6,84.7,90.9,26.25,27.78,32.6,35.77,70.89,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-09,30.5,23.5,26.2,1.2,1.2,74,26.8,20.29,4.96,50.2,85.1,91.9,26.25,27.64,32.6,35.82,69.24,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-10,30.0,23.1,25.9,0.1,0.1,75,25.0,17.83,4.5,48.2,70.1,88.3,26.14,27.51,32.6,35.3,69.68,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-11,28.8,22.8,25.5,0.2,0.2,76,24.3,13.98,3.84,44.9,69.6,88.0,25.92,27.39,31.6,34.04,69.59,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-12,29.5,23.0,25.2,2.9,2.9,80,20.7,12.38,3.23,44.0,70.7,90.9,25.76,27.23,31.6,33.09,69.61,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-13,30.8,22.3,25.9,1.4,1.4,78,21.2,19.7,4.51,31.9,71.7,92.3,25.72,27.12,30.8,33.36,69.24,1.46,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-14,29.7,23.4,25.6,3.1,3.1,78,27.0,17.15,4.12,17.3,72.4,95.0,25.79,27.0,30.8,34.33,68.98,17.03,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-15,29.9,23.3,25.9,1.2,1.2,76,29.3,19.16,4.69,11.7,66.6,96.2,25.8,26.89,30.8,34.91,70.15,23.21,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-16,30.5,23.3,25.8,2.1,2.1,77,25.2,17.68,4.28,12.2,62.8,98.3,25.75,26.79,30.8,34.13,69.9,21.93,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-17,29.6,23.3,25.7,1.6,1.6,76,29.9,17.54,4.31,12.6,62.8,99.9,25.69,26.66,30.8,33.48,69.3,20.88,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-18,27.1,23.3,24.5,10.8,10.8,83,31.8,8.22,2.42,23.3,71.5,110.4,25.51,26.52,30.8,31.4,66.7,8.1,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-19,27.6,23.0,24.4,21.3,21.3,86,30.6,8.29,2.31,44.4,89.3,131.7,25.38,26.37,30.8,29.87,63.91,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-20,29.2,23.2,25.4,3.5,3.5,79,36.4,16.92,4.15,45.0,89.0,134.7,25.4,26.25,30.8,30.79,63.88,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-21,29.1,22.9,24.9,6.2,6.2,84,27.8,13.17,3.17,49.8,81.7,140.3,25.28,26.11,30.5,29.45,62.81,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-22,28.4,23.0,24.9,7.8,7.8,83,31.7,15.25,3.55,54.5,71.8,148.1,25.19,25.96,30.5,28.88,63.21,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-23,28.2,23.2,25.1,11.4,11.4,83,31.1,15.51,3.51,64.7,76.4,158.7,25.09,25.83,30.5,27.7,62.61,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-24,29.6,23.1,25.6,4.9,4.9,79,29.3,20.01,4.52,67.5,79.7,148.5,25.06,25.78,29.6,27.94,62.07,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-25,25.8,22.9,24.1,19.7,19.7,88,21.2,5.91,1.68,85.6,98.2,167.5,24.86,25.7,29.6,25.31,58.79,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-26,26.3,22.4,24.1,28.9,28.9,87,25.0,9.93,2.42,103.7,127.0,194.6,24.81,25.65,29.6,25.31,56.71,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-27,25.5,22.7,23.5,12.2,12.2,88,28.9,5.3,1.7,94.6,139.0,206.4,24.7,25.54,29.6,24.7,54.57,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-28,27.7,22.4,24.6,5.2,5.2,82,32.6,16.25,3.75,96.3,141.3,209.2,24.6,25.48,29.6,24.3,55.09,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-29,27.8,22.8,24.6,0.5,0.5,81,30.4,16.56,3.78,90.6,140.4,202.7,24.56,25.45,29.6,24.91,54.36,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-30,29.2,22.7,25.3,1.0,1.0,79,31.4,21.23,4.66,83.8,138.3,197.8,24.61,25.42,29.6,26.02,54.9,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-07-31,28.6,23.2,25.4,2.2,2.2,79,29.5,19.04,4.32,74.6,139.3,198.4,24.65,25.4,29.6,26.83,54.53,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-01,29.1,23.4,25.6,1.9,1.9,78,34.3,20.75,4.65,71.6,139.1,198.2,24.65,25.36,29.2,26.96,54.9,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-02,28.4,23.0,25.2,1.8,1.8,78,31.5,19.06,4.4,53.7,139.3,196.5,24.79,25.29,29.2,29.68,54.99,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-03,28.8,23.3,25.4,0.6,0.6,76,35.3,19.4,4.62,25.4,129.1,193.3,24.95,25.25,29.2,31.88,57.19,6.48,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-04,29.5,23.5,25.7,0.8,0.8,76,32.1,18.27,4.47,14.0,108.6,180.6,25.22,25.24,29.5,34.65,59.35,20.65,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-05,29.7,23.0,25.7,1.6,1.6,77,28.8,20.08,4.64,10.4,106.7,164.5,25.36,25.26,29.7,35.54,59.84,25.14,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-06,29.8,22.8,25.5,1.2,1.2,76,33.3,23.48,5.23,11.1,101.7,158.9,25.48,25.25,29.8,36.99,61.9,25.89,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-07,30.0,22.8,25.6,0.0,0.0,74,28.5,22.31,5.24,10.1,93.9,157.3,25.51,25.23,30.0,37.57,63.59,27.47,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-08,30.5,22.3,25.7,0.4,0.4,75,28.0,21.45,5.13,8.3,82.9,156.5,25.55,25.21,30.5,38.38,65.21,30.08,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-09,30.2,22.5,25.7,1.0,1.0,76,25.6,21.84,5.11,7.4,79.0,157.4,25.56,25.2,30.5,38.84,65.8,31.44,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-10,30.2,22.0,25.4,1.4,1.4,77,24.1,20.49,4.77,7.0,60.7,158.6,25.59,25.2,30.5,39.21,68.89,32.21,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-11,30.8,21.8,25.6,0.7,0.7,75,22.4,22.26,5.21,7.1,32.5,156.4,25.61,25.21,30.8,39.8,71.68,32.7,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-12,30.7,21.1,25.3,0.3,0.3,77,28.7,23.27,5.34,6.6,20.6,155.3,25.56,25.19,30.8,40.67,75.32,34.07,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-13,30.9,22.1,25.6,1.2,1.2,73,27.3,21.57,5.26,6.2,16.6,153.4,25.55,25.19,30.9,41.29,76.83,35.09,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-14,31.4,22.2,26.1,0.9,0.9,72,22.0,22.02,5.39,5.9,17.0,153.1,25.62,25.2,31.4,41.45,78.44,35.55,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-15,31.6,22.3,26.0,1.2,1.2,71,22.0,23.05,5.53,7.1,17.2,152.2,25.68,25.21,31.6,41.74,79.31,34.64,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-16,31.0,21.4,25.7,1.5,1.5,73,25.4,21.21,5.16,8.2,16.5,152.1,25.68,25.21,31.6,41.77,80.15,33.57,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-17,31.1,21.3,25.5,1.3,1.3,73,26.5,20.93,5.24,8.5,15.9,142.6,25.65,25.24,31.6,41.9,80.74,33.4,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-18,31.7,22.0,25.6,0.3,0.3,73,25.3,19.81,5.11,7.4,14.4,121.6,25.68,25.28,31.7,42.24,81.45,34.84,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-19,28.8,22.8,25.3,0.6,0.6,75,25.8,10.42,3.43,7.3,14.4,118.7,25.64,25.28,31.7,40.46,80.26,33.16,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-20,30.9,22.1,25.8,0.7,0.7,73,27.0,19.59,5.04,7.7,14.3,113.2,25.7,25.31,31.7,40.16,80.83,32.46,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-21,31.6,21.6,25.8,0.7,0.7,72,24.2,19.53,5.03,7.2,13.4,106.1,25.72,25.34,31.7,39.93,81.22,32.73,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-22,31.3,21.2,25.7,1.8,1.8,74,25.1,20.68,5.1,8.1,14.0,96.5,25.68,25.36,31.7,39.64,81.09,31.54,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-23,31.9,21.9,26.1,2.1,2.1,71,25.2,20.75,5.39,9.0,16.1,93.7,25.69,25.37,31.9,39.5,81.24,30.5,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-24,31.8,21.5,26.0,1.9,1.9,72,27.0,20.85,5.14,9.4,17.6,75.9,25.72,25.44,31.9,39.48,81.25,30.08,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-25,32.4,22.5,26.2,3.7,3.7,75,21.8,20.26,4.77,11.8,20.3,50.7,25.81,25.51,32.4,39.01,80.91,27.21,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-26,32.1,22.4,26.4,0.7,0.7,73,25.6,23.77,5.64,12.2,19.6,39.2,25.91,25.6,32.4,39.54,81.78,27.34,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-27,31.4,22.2,26.2,0.2,0.2,73,28.1,22.82,5.58,11.8,19.1,34.2,26.02,25.66,32.4,41.69,82.15,29.89,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-28,31.7,21.4,25.8,1.4,1.4,74,25.9,22.16,5.36,12.5,20.2,35.1,26.02,25.7,32.4,42.01,82.17,29.51,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-29,31.3,21.7,26.1,0.7,0.7,71,21.3,20.36,5.01,12.5,19.7,34.8,26.06,25.72,32.4,41.99,81.92,29.49,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-30,32.5,21.6,27.0,0.2,0.2,68,18.4,22.89,5.39,10.9,19.0,32.8,26.22,25.78,32.5,42.28,81.92,31.38,AOI_NLBC_PUNE,18.1132,74.4997
2023-08-31,33.1,23.1,27.5,2.1,2.1,68,22.7,23.46,5.29,10.9,19.9,33.0,26.4,25.84,33.1,42.18,81.68,31.28,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-01,34.2,23.1,28.3,0.4,0.4,66,23.4,23.2,5.49,9.4,18.8,31.6,26.69,25.94,34.2,42.53,82.01,33.13,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-02,33.0,24.1,27.3,1.5,1.5,71,21.3,20.38,5.11,7.2,19.0,32.5,26.83,26.01,34.2,42.87,81.88,35.67,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-03,33.5,23.2,26.8,4.1,4.1,72,22.7,18.99,4.69,10.6,22.8,35.8,26.88,26.04,34.2,41.92,81.46,31.32,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-04,31.8,22.7,26.0,3.0,3.0,74,19.9,18.9,4.66,13.4,25.2,37.2,26.85,26.05,34.2,41.0,82.69,27.6,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-05,31.9,22.3,26.5,0.3,0.3,69,17.0,22.78,5.64,12.3,24.8,36.3,26.94,26.09,34.2,41.28,83.29,28.98,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-06,32.2,22.2,26.5,0.4,0.4,72,23.9,23.45,5.82,12.0,24.5,36.7,26.99,26.12,34.2,42.09,84.08,30.09,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-07,30.6,22.7,25.1,0.7,0.7,77,31.8,14.19,3.98,12.5,23.4,37.0,26.75,26.1,34.2,40.68,82.96,28.18,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-08,29.8,22.1,24.9,16.6,16.6,82,32.4,15.53,3.75,27.0,37.9,52.6,26.42,26.07,34.2,39.14,81.32,12.14,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-09,30.0,23.1,25.5,3.9,3.9,81,28.5,15.94,3.93,30.5,39.9,55.1,26.08,26.07,33.5,37.58,80.11,7.08,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-10,31.2,22.7,26.0,0.0,0.0,76,29.6,22.04,5.36,29.0,36.2,54.4,25.91,26.09,33.5,37.83,80.7,8.83,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-11,31.0,21.8,25.6,1.7,1.7,78,25.4,21.42,5.04,26.6,37.2,55.8,25.76,26.1,32.2,38.18,80.1,11.58,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-12,31.7,21.3,25.4,1.0,1.0,74,27.6,22.53,5.44,24.6,38.0,55.6,25.69,26.09,32.2,38.96,79.96,14.36,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-13,31.0,21.5,25.5,0.6,0.6,74,25.3,20.94,5.15,24.9,37.2,55.3,25.56,26.07,32.2,38.47,79.75,13.57,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-14,31.8,21.1,25.8,0.4,0.4,74,23.3,22.51,5.43,24.9,36.9,54.5,25.48,26.06,31.8,38.08,80.17,13.18,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-15,32.3,21.2,25.9,0.0,0.0,72,26.0,22.07,5.58,24.2,36.7,53.0,25.58,26.07,32.3,39.68,80.36,15.48,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-16,30.6,23.2,25.9,0.0,0.0,72,29.8,16.77,4.7,7.6,34.6,51.7,25.7,26.08,32.3,40.63,79.77,33.03,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-17,31.9,23.4,26.6,0.1,0.1,68,28.9,21.56,5.73,3.8,34.3,51.5,25.84,26.12,32.3,42.43,80.01,38.63,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-18,32.7,22.9,26.7,2.3,2.3,70,26.1,22.89,5.86,6.1,35.1,53.2,25.92,26.16,32.7,42.93,80.76,36.83,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-19,33.1,23.4,27.0,2.7,2.7,69,24.2,20.29,5.4,7.1,33.7,55.2,26.1,26.2,33.1,43.29,81.47,36.19,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-20,33.2,23.8,27.2,3.4,3.4,71,21.1,18.33,4.78,9.5,34.1,57.9,26.32,26.25,33.2,42.63,81.59,33.13,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-21,32.8,23.7,26.3,14.6,14.6,77,24.3,16.41,3.87,23.5,48.4,70.7,26.42,26.27,33.2,41.35,79.82,17.85,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-22,28.9,23.3,24.6,25.7,25.7,88,13.7,10.51,2.34,48.8,73.7,94.3,26.28,26.22,33.2,38.26,76.34,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-23,29.2,22.9,24.7,19.6,19.6,87,19.8,13.61,2.91,68.4,92.6,112.0,26.12,26.18,33.2,35.59,75.27,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-24,30.3,22.3,24.4,13.6,13.6,86,26.3,14.88,3.18,82.0,89.6,121.9,25.94,26.12,33.2,34.07,74.7,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-25,30.5,22.4,24.9,10.9,10.9,83,17.0,18.93,4.02,92.8,96.6,132.1,25.72,26.07,33.2,32.36,74.79,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-26,30.1,22.0,25.3,11.7,11.7,83,12.6,19.48,4.11,102.2,108.3,143.6,25.55,26.04,33.2,30.61,73.54,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-27,30.1,21.8,25.0,25.0,25.0,84,14.5,16.03,3.39,124.5,131.6,167.2,25.3,26.01,33.2,28.6,71.89,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-28,30.2,21.7,24.9,4.6,4.6,86,12.4,16.62,3.45,125.7,135.2,171.1,25.01,25.97,32.8,27.27,69.9,0.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-09-29,30.7,21.7,24.8,42.7,42.7,86,13.8,17.42,3.59,153.8,177.3,213.6,24.82,25.9,30.7,26.99,68.34,0.0,AOI_NLBC_PUNE,18.1132,74.4997
